hour_index,recorded_requests,input_tokens,output_tokens,zero_output_requests,Model,Log Type,is_last_partial_hour
81,1,0,0,1,GPT-4,Conversation log,False
82,30,24637,8091,0,GPT-4,Conversation log,False
83,34,48208,15162,0,GPT-4,Conversation log,False
84,14,14048,4030,1,GPT-4,Conversation log,False
85,40,26603,10226,0,GPT-4,Conversation log,False
86,55,54348,17778,0,GPT-4,Conversation log,False
87,108,74017,23407,5,GPT-4,Conversation log,False
88,56,17234,6919,25,GPT-4,Conversation log,False
89,75,11112,7158,32,GPT-4,Conversation log,False
90,37,15805,6869,10,GPT-4,Conversation log,False
91,50,24775,7854,19,GPT-4,Conversation log,False
92,64,23235,9684,24,GPT-4,Conversation log,False
93,46,23591,11050,3,GPT-4,Conversation log,False
94,46,19110,10032,10,GPT-4,Conversation log,False
95,17,12356,5713,1,GPT-4,Conversation log,False
96,29,33175,6610,0,GPT-4,Conversation log,False
97,21,33061,6388,0,GPT-4,Conversation log,False
98,4,4263,1158,0,GPT-4,Conversation log,False
99,0,0,0,0,GPT-4,Conversation log,False
100,0,0,0,0,GPT-4,Conversation log,False
101,0,0,0,0,GPT-4,Conversation log,False
102,0,0,0,0,GPT-4,Conversation log,False
103,0,0,0,0,GPT-4,Conversation log,False
104,1,27,652,0,GPT-4,Conversation log,False
105,21,21628,6096,0,GPT-4,Conversation log,False
106,22,23306,8325,1,GPT-4,Conversation log,False
107,43,57703,14778,0,GPT-4,Conversation log,False
108,44,47837,12660,0,GPT-4,Conversation log,False
109,59,50946,19554,0,GPT-4,Conversation log,False
110,30,14173,6443,0,GPT-4,Conversation log,False
111,63,56811,14138,0,GPT-4,Conversation log,False
112,76,68843,24242,2,GPT-4,Conversation log,False
113,50,49712,15107,2,GPT-4,Conversation log,False
114,26,14653,7017,1,GPT-4,Conversation log,False
115,50,35483,13169,0,GPT-4,Conversation log,False
116,72,71720,21930,3,GPT-4,Conversation log,False
117,57,52436,16076,5,GPT-4,Conversation log,False
118,63,37816,11359,20,GPT-4,Conversation log,False
119,47,23337,9068,18,GPT-4,Conversation log,False
120,30,29928,10015,0,GPT-4,Conversation log,False
121,23,16189,6763,0,GPT-4,Conversation log,False
122,16,24761,5851,0,GPT-4,Conversation log,False
123,3,3332,1183,0,GPT-4,Conversation log,False
124,2,444,375,0,GPT-4,Conversation log,False
125,2,2895,709,0,GPT-4,Conversation log,False
126,4,462,1141,1,GPT-4,Conversation log,False
127,7,3203,1371,0,GPT-4,Conversation log,False
128,14,11119,2349,0,GPT-4,Conversation log,False
129,41,32355,9859,0,GPT-4,Conversation log,False
130,75,53571,18235,5,GPT-4,Conversation log,False
131,71,66956,19479,2,GPT-4,Conversation log,False
132,45,26233,13376,8,GPT-4,Conversation log,False
133,41,28331,10035,12,GPT-4,Conversation log,False
134,78,49693,16223,14,GPT-4,Conversation log,False
135,107,49214,18667,27,GPT-4,Conversation log,False
136,70,28261,16816,14,GPT-4,Conversation log,False
137,47,25860,8591,1,GPT-4,Conversation log,False
138,40,25309,11223,0,GPT-4,Conversation log,False
139,47,29869,11009,0,GPT-4,Conversation log,False
140,97,106758,27701,0,GPT-4,Conversation log,False
141,70,58635,17046,8,GPT-4,Conversation log,False
142,65,27603,10620,8,GPT-4,Conversation log,False
143,60,32426,11678,11,GPT-4,Conversation log,False
144,38,21783,7492,1,GPT-4,Conversation log,False
145,23,29017,7669,1,GPT-4,Conversation log,False
146,11,11400,3691,0,GPT-4,Conversation log,False
147,16,16403,5481,0,GPT-4,Conversation log,False
148,11,16190,4620,0,GPT-4,Conversation log,False
149,0,0,0,0,GPT-4,Conversation log,False
150,1,47,15,0,GPT-4,Conversation log,False
151,5,292,736,2,GPT-4,Conversation log,False
152,12,5438,3903,0,GPT-4,Conversation log,False
153,44,26923,12187,0,GPT-4,Conversation log,False
154,91,57766,20345,4,GPT-4,Conversation log,False
155,75,51809,16814,4,GPT-4,Conversation log,False
156,54,58970,18688,0,GPT-4,Conversation log,False
157,65,63417,17244,0,GPT-4,Conversation log,False
158,46,40795,12424,0,GPT-4,Conversation log,False
159,85,46778,16468,2,GPT-4,Conversation log,False
160,67,61721,15106,5,GPT-4,Conversation log,False
161,34,29008,12055,0,GPT-4,Conversation log,False
162,37,22121,8254,0,GPT-4,Conversation log,False
163,77,56005,14016,0,GPT-4,Conversation log,False
164,66,36832,16416,10,GPT-4,Conversation log,False
165,68,42290,14222,3,GPT-4,Conversation log,False
166,53,40292,15968,6,GPT-4,Conversation log,False
167,76,55623,12279,3,GPT-4,Conversation log,False
168,30,23929,8137,0,GPT-4,Conversation log,False
169,3,5169,1074,0,GPT-4,Conversation log,False
170,3,1503,1316,0,GPT-4,Conversation log,False
171,1,140,84,0,GPT-4,Conversation log,False
172,0,0,0,0,GPT-4,Conversation log,False
173,0,0,0,0,GPT-4,Conversation log,False
174,0,0,0,0,GPT-4,Conversation log,False
175,0,0,0,0,GPT-4,Conversation log,False
176,9,2340,3027,0,GPT-4,Conversation log,False
177,30,3920,5223,1,GPT-4,Conversation log,False
178,105,66068,26532,1,GPT-4,Conversation log,False
179,62,39361,16257,4,GPT-4,Conversation log,False
180,18,6569,5246,0,GPT-4,Conversation log,False
181,37,27851,8984,5,GPT-4,Conversation log,False
182,74,39616,18530,1,GPT-4,Conversation log,False
183,84,65457,24856,1,GPT-4,Conversation log,False
184,78,40792,14569,6,GPT-4,Conversation log,False
185,76,55160,20754,6,GPT-4,Conversation log,False
186,39,24854,6765,4,GPT-4,Conversation log,False
187,74,46217,18353,1,GPT-4,Conversation log,False
188,66,35624,16076,13,GPT-4,Conversation log,False
189,72,44887,16844,7,GPT-4,Conversation log,False
190,106,69518,26247,6,GPT-4,Conversation log,False
191,79,78265,20752,3,GPT-4,Conversation log,False
192,35,37931,8555,2,GPT-4,Conversation log,False
193,18,17948,4706,0,GPT-4,Conversation log,False
194,15,15981,4081,0,GPT-4,Conversation log,False
195,6,4252,695,0,GPT-4,Conversation log,False
196,19,27050,5576,0,GPT-4,Conversation log,False
197,16,17918,2795,0,GPT-4,Conversation log,False
198,0,0,0,0,GPT-4,Conversation log,False
199,0,0,0,0,GPT-4,Conversation log,False
200,3,130,1294,0,GPT-4,Conversation log,False
201,36,29756,10267,0,GPT-4,Conversation log,False
202,81,63273,17801,0,GPT-4,Conversation log,False
203,121,96107,19353,0,GPT-4,Conversation log,False
204,45,34585,13205,0,GPT-4,Conversation log,False
205,44,62308,10455,6,GPT-4,Conversation log,False
206,93,83778,24596,0,GPT-4,Conversation log,False
207,132,82962,23718,9,GPT-4,Conversation log,False
208,85,60369,22274,0,GPT-4,Conversation log,False
209,109,68181,20928,7,GPT-4,Conversation log,False
210,115,59599,22713,7,GPT-4,Conversation log,False
211,68,55792,18819,2,GPT-4,Conversation log,False
212,96,73877,23979,2,GPT-4,Conversation log,False
213,80,68263,18411,5,GPT-4,Conversation log,False
214,101,75965,26631,0,GPT-4,Conversation log,False
215,46,34121,13039,0,GPT-4,Conversation log,False
216,70,62542,18693,0,GPT-4,Conversation log,False
217,21,25788,5465,0,GPT-4,Conversation log,False
218,20,10436,5584,0,GPT-4,Conversation log,False
219,8,5041,2953,0,GPT-4,Conversation log,False
220,11,13465,3465,0,GPT-4,Conversation log,False
221,2,3251,923,0,GPT-4,Conversation log,False
222,0,0,0,0,GPT-4,Conversation log,False
223,2,601,278,0,GPT-4,Conversation log,False
224,3,560,702,0,GPT-4,Conversation log,False
225,80,34522,16692,0,GPT-4,Conversation log,False
226,99,78457,25848,0,GPT-4,Conversation log,False
227,42,49411,13338,0,GPT-4,Conversation log,False
228,21,10507,2885,0,GPT-4,Conversation log,False
229,62,60569,20111,0,GPT-4,Conversation log,False
230,87,68266,19356,0,GPT-4,Conversation log,False
231,75,66197,20920,1,GPT-4,Conversation log,False
232,69,43538,13595,3,GPT-4,Conversation log,False
233,50,40870,14309,2,GPT-4,Conversation log,False
234,27,18733,7757,0,GPT-4,Conversation log,False
235,52,30537,9534,9,GPT-4,Conversation log,False
236,76,72312,20836,12,GPT-4,Conversation log,False
237,68,58408,20159,6,GPT-4,Conversation log,False
238,60,80251,19151,1,GPT-4,Conversation log,False
239,46,43861,12397,2,GPT-4,Conversation log,False
240,4,1182,1177,0,GPT-4,Conversation log,False
241,2,3157,546,0,GPT-4,Conversation log,False
242,7,5753,3554,0,GPT-4,Conversation log,False
243,1,18,373,0,GPT-4,Conversation log,False
244,1,440,368,0,GPT-4,Conversation log,False
245,0,0,0,0,GPT-4,Conversation log,False
246,0,0,0,0,GPT-4,Conversation log,False
247,0,0,0,0,GPT-4,Conversation log,False
248,1,20,167,0,GPT-4,Conversation log,False
249,10,3850,3245,0,GPT-4,Conversation log,False
250,17,11116,3468,0,GPT-4,Conversation log,False
251,21,13173,5504,0,GPT-4,Conversation log,False
252,19,10224,2796,0,GPT-4,Conversation log,False
253,27,21704,6345,0,GPT-4,Conversation log,False
254,44,34859,11912,0,GPT-4,Conversation log,False
255,60,52751,13961,0,GPT-4,Conversation log,False
256,25,22168,9075,0,GPT-4,Conversation log,False
257,35,37739,10303,0,GPT-4,Conversation log,False
258,17,10675,4733,0,GPT-4,Conversation log,False
259,11,9091,3005,0,GPT-4,Conversation log,False
260,44,42516,14013,1,GPT-4,Conversation log,False
261,57,58756,18443,0,GPT-4,Conversation log,False
262,68,81689,23854,0,GPT-4,Conversation log,False
263,46,39020,13612,4,GPT-4,Conversation log,False
264,36,34045,11081,0,GPT-4,Conversation log,False
265,18,16981,4403,1,GPT-4,Conversation log,False
266,10,8880,2529,0,GPT-4,Conversation log,False
267,0,0,0,0,GPT-4,Conversation log,False
268,0,0,0,0,GPT-4,Conversation log,False
269,0,0,0,0,GPT-4,Conversation log,False
270,0,0,0,0,GPT-4,Conversation log,False
271,5,699,1035,0,GPT-4,Conversation log,False
272,2,2523,969,0,GPT-4,Conversation log,False
273,3,158,308,0,GPT-4,Conversation log,False
274,14,5364,3585,0,GPT-4,Conversation log,False
275,35,29513,7566,0,GPT-4,Conversation log,False
276,23,16601,5125,0,GPT-4,Conversation log,False
277,34,24803,11678,0,GPT-4,Conversation log,False
278,59,46990,19338,0,GPT-4,Conversation log,False
279,26,14931,7072,0,GPT-4,Conversation log,False
280,28,26147,8583,0,GPT-4,Conversation log,False
281,25,19022,5923,0,GPT-4,Conversation log,False
282,22,13708,5994,0,GPT-4,Conversation log,False
283,26,24869,8329,0,GPT-4,Conversation log,False
284,45,31669,13030,0,GPT-4,Conversation log,False
285,31,28945,10701,0,GPT-4,Conversation log,False
286,33,38943,9887,0,GPT-4,Conversation log,False
287,43,34588,12360,1,GPT-4,Conversation log,False
288,40,47092,11978,0,GPT-4,Conversation log,False
289,26,33266,8227,0,GPT-4,Conversation log,False
290,15,20320,6418,0,GPT-4,Conversation log,False
291,2,2447,767,0,GPT-4,Conversation log,False
292,3,1713,627,0,GPT-4,Conversation log,False
293,0,0,0,0,GPT-4,Conversation log,False
294,0,0,0,0,GPT-4,Conversation log,False
295,4,2705,1633,0,GPT-4,Conversation log,False
296,3,3493,1230,0,GPT-4,Conversation log,False
297,36,21015,6908,0,GPT-4,Conversation log,False
298,60,41482,16970,1,GPT-4,Conversation log,False
299,80,57471,17154,4,GPT-4,Conversation log,False
300,34,19369,6226,3,GPT-4,Conversation log,False
301,25,19170,5942,2,GPT-4,Conversation log,False
302,88,66391,19099,11,GPT-4,Conversation log,False
303,78,38292,15819,8,GPT-4,Conversation log,False
304,80,60098,21965,0,GPT-4,Conversation log,False
305,55,40997,13418,0,GPT-4,Conversation log,False
306,35,31214,9696,1,GPT-4,Conversation log,False
307,39,25971,10289,4,GPT-4,Conversation log,False
308,65,36252,11025,3,GPT-4,Conversation log,False
309,54,26977,10164,13,GPT-4,Conversation log,False
310,59,31096,11594,7,GPT-4,Conversation log,False
311,60,23370,7786,3,GPT-4,Conversation log,False
312,23,17360,7869,2,GPT-4,Conversation log,False
313,8,2898,1768,0,GPT-4,Conversation log,False
314,10,5720,3325,0,GPT-4,Conversation log,False
315,3,2086,916,0,GPT-4,Conversation log,False
316,1,1379,102,0,GPT-4,Conversation log,False
317,0,0,0,0,GPT-4,Conversation log,False
318,3,6591,1839,0,GPT-4,Conversation log,False
319,3,876,159,0,GPT-4,Conversation log,False
320,12,6236,3300,1,GPT-4,Conversation log,False
321,36,20880,7303,0,GPT-4,Conversation log,False
322,96,111501,29290,2,GPT-4,Conversation log,False
323,68,50166,17582,9,GPT-4,Conversation log,False
324,48,20731,8091,11,GPT-4,Conversation log,False
325,39,44581,11927,3,GPT-4,Conversation log,False
326,90,70085,19243,3,GPT-4,Conversation log,False
327,114,75974,27885,11,GPT-4,Conversation log,False
328,121,79427,24731,8,GPT-4,Conversation log,False
329,85,57888,17851,13,GPT-4,Conversation log,False
330,53,37058,10912,8,GPT-4,Conversation log,False
331,49,43509,11150,4,GPT-4,Conversation log,False
332,69,46133,14952,7,GPT-4,Conversation log,False
333,55,29635,8523,16,GPT-4,Conversation log,False
334,52,16438,9297,18,GPT-4,Conversation log,False
335,107,50176,9883,2,GPT-4,Conversation log,False
336,85,35929,6228,0,GPT-4,Conversation log,False
337,18,9504,3124,0,GPT-4,Conversation log,False
338,1,1842,381,0,GPT-4,Conversation log,False
339,6,4810,1364,0,GPT-4,Conversation log,False
340,7,3702,1375,0,GPT-4,Conversation log,False
341,0,0,0,0,GPT-4,Conversation log,False
342,0,0,0,0,GPT-4,Conversation log,False
343,4,1557,597,0,GPT-4,Conversation log,False
344,7,5691,2705,0,GPT-4,Conversation log,False
345,53,24946,11007,1,GPT-4,Conversation log,False
346,85,58286,22540,0,GPT-4,Conversation log,False
347,68,65979,19151,0,GPT-4,Conversation log,False
348,14,5011,2920,0,GPT-4,Conversation log,False
349,23,15646,6145,1,GPT-4,Conversation log,False
350,82,52419,18309,5,GPT-4,Conversation log,False
351,63,20184,16371,3,GPT-4,Conversation log,False
352,60,42695,19071,2,GPT-4,Conversation log,False
353,80,61864,16612,2,GPT-4,Conversation log,False
354,45,29453,13637,5,GPT-4,Conversation log,False
355,58,41866,15060,2,GPT-4,Conversation log,False
356,56,31252,16199,2,GPT-4,Conversation log,False
357,81,80310,16695,7,GPT-4,Conversation log,False
358,38,26540,7771,0,GPT-4,Conversation log,False
359,52,23206,11879,7,GPT-4,Conversation log,False
360,33,13948,5894,2,GPT-4,Conversation log,False
361,7,9509,3241,0,GPT-4,Conversation log,False
362,2,473,355,0,GPT-4,Conversation log,False
363,11,3001,544,0,GPT-4,Conversation log,False
364,2,896,456,0,GPT-4,Conversation log,False
365,5,3526,928,0,GPT-4,Conversation log,False
366,3,1250,984,0,GPT-4,Conversation log,False
367,1,1191,307,0,GPT-4,Conversation log,False
368,18,11806,4583,0,GPT-4,Conversation log,False
369,58,41438,8331,0,GPT-4,Conversation log,False
370,58,40778,10109,0,GPT-4,Conversation log,False
371,51,38688,15028,0,GPT-4,Conversation log,False
372,33,19208,8606,3,GPT-4,Conversation log,False
373,51,27929,12119,6,GPT-4,Conversation log,False
374,108,46687,17003,38,GPT-4,Conversation log,False
375,146,65813,22146,21,GPT-4,Conversation log,False
376,156,106197,29956,0,GPT-4,Conversation log,False
377,88,51398,18269,12,GPT-4,Conversation log,False
378,51,42935,13496,0,GPT-4,Conversation log,False
379,41,39710,11040,1,GPT-4,Conversation log,False
380,61,49891,13279,7,GPT-4,Conversation log,False
381,46,30176,9839,11,GPT-4,Conversation log,False
382,59,61194,15391,6,GPT-4,Conversation log,False
383,46,29335,9477,8,GPT-4,Conversation log,False
384,22,14919,5046,0,GPT-4,Conversation log,False
385,21,10890,1697,1,GPT-4,Conversation log,False
386,31,19056,3475,1,GPT-4,Conversation log,False
387,4,3313,652,0,GPT-4,Conversation log,False
388,0,0,0,0,GPT-4,Conversation log,False
389,3,2526,257,0,GPT-4,Conversation log,False
390,5,2235,681,0,GPT-4,Conversation log,False
391,3,4366,1379,0,GPT-4,Conversation log,False
392,9,2784,2825,0,GPT-4,Conversation log,False
393,19,13383,6327,0,GPT-4,Conversation log,False
394,104,73853,19882,0,GPT-4,Conversation log,False
395,87,72357,18983,3,GPT-4,Conversation log,False
396,56,44969,12697,0,GPT-4,Conversation log,False
397,55,19081,5382,2,GPT-4,Conversation log,False
398,85,38102,16799,10,GPT-4,Conversation log,False
399,83,53303,17508,4,GPT-4,Conversation log,False
400,98,84429,26641,3,GPT-4,Conversation log,False
401,71,29434,11118,10,GPT-4,Conversation log,False
402,49,43252,14318,0,GPT-4,Conversation log,False
403,86,38981,14965,26,GPT-4,Conversation log,False
404,41,21905,11080,2,GPT-4,Conversation log,False
405,78,43866,12314,17,GPT-4,Conversation log,False
406,37,22009,5688,7,GPT-4,Conversation log,False
407,71,56520,11735,10,GPT-4,Conversation log,False
408,24,13655,2891,0,GPT-4,Conversation log,False
409,22,19611,3881,0,GPT-4,Conversation log,False
410,7,5825,760,0,GPT-4,Conversation log,False
411,10,1826,2244,0,GPT-4,Conversation log,False
412,12,10417,2661,0,GPT-4,Conversation log,False
413,6,5814,986,0,GPT-4,Conversation log,False
414,1,33,426,0,GPT-4,Conversation log,False
415,0,0,0,0,GPT-4,Conversation log,False
416,5,308,1563,0,GPT-4,Conversation log,False
417,2,77,214,0,GPT-4,Conversation log,False
418,31,14904,5598,0,GPT-4,Conversation log,False
419,23,19995,6611,1,GPT-4,Conversation log,False
420,10,3075,2501,0,GPT-4,Conversation log,False
421,12,7277,2777,0,GPT-4,Conversation log,False
422,33,42451,12820,0,GPT-4,Conversation log,False
423,38,34265,7836,0,GPT-4,Conversation log,False
424,33,24063,5848,0,GPT-4,Conversation log,False
425,20,17702,5644,0,GPT-4,Conversation log,False
426,17,15589,5519,0,GPT-4,Conversation log,False
427,31,23313,10811,0,GPT-4,Conversation log,False
428,21,20950,7888,0,GPT-4,Conversation log,False
429,49,26035,7818,17,GPT-4,Conversation log,False
430,35,26178,10151,1,GPT-4,Conversation log,False
431,22,17531,5558,0,GPT-4,Conversation log,False
432,3,314,805,0,GPT-4,Conversation log,False
433,2,2000,677,0,GPT-4,Conversation log,False
434,7,7718,3671,0,GPT-4,Conversation log,False
435,0,0,0,0,GPT-4,Conversation log,False
436,3,4812,1114,1,GPT-4,Conversation log,False
437,0,0,0,0,GPT-4,Conversation log,False
438,0,0,0,0,GPT-4,Conversation log,False
439,0,0,0,0,GPT-4,Conversation log,False
440,0,0,0,0,GPT-4,Conversation log,False
441,11,6333,2106,0,GPT-4,Conversation log,False
442,31,15906,7046,0,GPT-4,Conversation log,False
443,23,32506,7709,0,GPT-4,Conversation log,False
444,10,6048,2222,0,GPT-4,Conversation log,False
445,16,12310,3344,0,GPT-4,Conversation log,False
446,16,10949,3879,0,GPT-4,Conversation log,False
447,68,42553,11012,0,GPT-4,Conversation log,False
448,55,54300,17269,2,GPT-4,Conversation log,False
449,42,36083,11810,0,GPT-4,Conversation log,False
450,13,12642,3600,0,GPT-4,Conversation log,False
451,23,15341,6486,2,GPT-4,Conversation log,False
452,48,45898,12541,0,GPT-4,Conversation log,False
453,60,49591,14567,17,GPT-4,Conversation log,False
454,65,32705,14920,20,GPT-4,Conversation log,False
455,36,33390,14056,3,GPT-4,Conversation log,False
456,32,24498,8678,3,GPT-4,Conversation log,False
457,19,25480,4900,0,GPT-4,Conversation log,False
458,6,6289,2507,0,GPT-4,Conversation log,False
459,4,6940,262,0,GPT-4,Conversation log,False
460,8,5650,2288,0,GPT-4,Conversation log,False
461,7,6782,1319,0,GPT-4,Conversation log,False
462,0,0,0,0,GPT-4,Conversation log,False
463,0,0,0,0,GPT-4,Conversation log,False
464,5,2231,1868,0,GPT-4,Conversation log,False
465,34,24601,12541,1,GPT-4,Conversation log,False
466,48,32281,12253,1,GPT-4,Conversation log,False
467,63,50819,16217,4,GPT-4,Conversation log,False
468,28,16073,6230,1,GPT-4,Conversation log,False
469,38,18644,8345,6,GPT-4,Conversation log,False
470,73,78178,18553,2,GPT-4,Conversation log,False
471,158,114701,32325,5,GPT-4,Conversation log,False
472,125,99187,28150,1,GPT-4,Conversation log,False
473,90,57191,18600,2,GPT-4,Conversation log,False
474,44,30910,12279,1,GPT-4,Conversation log,False
475,73,45071,12427,11,GPT-4,Conversation log,False
476,66,52980,17880,4,GPT-4,Conversation log,False
477,87,39129,16207,26,GPT-4,Conversation log,False
478,73,46497,14615,7,GPT-4,Conversation log,False
479,44,22193,7441,0,GPT-4,Conversation log,False
480,15,8588,5660,1,GPT-4,Conversation log,False
481,13,7785,1777,1,GPT-4,Conversation log,False
482,0,0,0,0,GPT-4,Conversation log,False
483,1,1103,46,0,GPT-4,Conversation log,False
484,1,17,397,0,GPT-4,Conversation log,False
485,0,0,0,0,GPT-4,Conversation log,False
486,0,0,0,0,GPT-4,Conversation log,False
487,10,5125,2109,0,GPT-4,Conversation log,False
488,17,7490,2882,0,GPT-4,Conversation log,False
489,76,40513,13994,0,GPT-4,Conversation log,False
490,176,109032,27309,0,GPT-4,Conversation log,False
491,165,88131,22027,11,GPT-4,Conversation log,False
492,40,26217,8740,0,GPT-4,Conversation log,False
493,55,43206,10316,1,GPT-4,Conversation log,False
494,95,69464,22063,3,GPT-4,Conversation log,False
495,143,89946,25239,9,GPT-4,Conversation log,False
496,108,70148,19922,5,GPT-4,Conversation log,False
497,67,46750,13172,3,GPT-4,Conversation log,False
498,36,25715,7416,1,GPT-4,Conversation log,False
499,38,21780,4896,2,GPT-4,Conversation log,False
500,38,19187,8729,1,GPT-4,Conversation log,False
501,22,11393,4401,0,GPT-4,Conversation log,False
502,52,46685,16839,0,GPT-4,Conversation log,False
503,85,57796,14604,0,GPT-4,Conversation log,False
504,131,66959,13836,1,GPT-4,Conversation log,False
505,7,8362,3188,0,GPT-4,Conversation log,False
506,7,6532,1089,2,GPT-4,Conversation log,False
507,2,3729,443,0,GPT-4,Conversation log,False
508,1,178,305,0,GPT-4,Conversation log,False
509,6,2709,1160,0,GPT-4,Conversation log,False
510,2,232,344,0,GPT-4,Conversation log,False
511,4,3007,1798,0,GPT-4,Conversation log,False
512,5,7086,1629,0,GPT-4,Conversation log,False
513,49,30889,13961,0,GPT-4,Conversation log,False
514,100,98908,23932,0,GPT-4,Conversation log,False
515,85,122375,27508,6,GPT-4,Conversation log,False
516,15,10066,3122,0,GPT-4,Conversation log,False
517,29,31298,9628,0,GPT-4,Conversation log,False
518,60,35298,15361,2,GPT-4,Conversation log,False
519,90,56533,21473,4,GPT-4,Conversation log,False
520,123,72731,21325,3,GPT-4,Conversation log,False
521,131,75888,19692,2,GPT-4,Conversation log,False
522,74,29786,14619,0,GPT-4,Conversation log,False
523,69,22710,9986,14,GPT-4,Conversation log,False
524,60,44593,15557,5,GPT-4,Conversation log,False
525,62,110822,22144,1,GPT-4,Conversation log,False
526,53,45813,12586,0,GPT-4,Conversation log,False
527,57,51059,15778,3,GPT-4,Conversation log,False
528,51,42961,17380,4,GPT-4,Conversation log,False
529,35,62888,15386,2,GPT-4,Conversation log,False
530,12,4800,4173,0,GPT-4,Conversation log,False
531,2,2606,453,0,GPT-4,Conversation log,False
532,3,7514,1751,0,GPT-4,Conversation log,False
533,0,0,0,0,GPT-4,Conversation log,False
534,0,0,0,0,GPT-4,Conversation log,False
535,1,444,263,0,GPT-4,Conversation log,False
536,0,0,0,0,GPT-4,Conversation log,False
537,33,20559,9023,0,GPT-4,Conversation log,False
538,135,57907,21859,19,GPT-4,Conversation log,False
539,40,29871,12566,0,GPT-4,Conversation log,False
540,26,8523,3529,1,GPT-4,Conversation log,False
541,48,25141,6722,4,GPT-4,Conversation log,False
542,65,37914,14477,2,GPT-4,Conversation log,False
543,95,82605,24350,0,GPT-4,Conversation log,False
544,92,64136,23894,6,GPT-4,Conversation log,False
545,102,79874,22926,3,GPT-4,Conversation log,False
546,33,20646,7519,0,GPT-4,Conversation log,False
547,49,51253,11305,0,GPT-4,Conversation log,False
548,67,33140,7775,4,GPT-4,Conversation log,False
549,65,40449,14942,1,GPT-4,Conversation log,False
550,40,31365,11947,0,GPT-4,Conversation log,False
551,50,47850,13294,0,GPT-4,Conversation log,False
552,83,78065,15643,0,GPT-4,Conversation log,False
553,37,33667,8288,1,GPT-4,Conversation log,False
554,9,11587,3428,0,GPT-4,Conversation log,False
555,4,640,1468,0,GPT-4,Conversation log,False
556,3,1275,913,0,GPT-4,Conversation log,False
557,3,2226,1304,0,GPT-4,Conversation log,False
558,2,445,880,0,GPT-4,Conversation log,False
559,6,11020,1937,0,GPT-4,Conversation log,False
560,20,24934,6824,0,GPT-4,Conversation log,False
561,68,28781,8148,1,GPT-4,Conversation log,False
562,74,48770,13099,2,GPT-4,Conversation log,False
563,101,65451,15977,1,GPT-4,Conversation log,False
564,49,42175,11050,0,GPT-4,Conversation log,False
565,50,48020,11358,1,GPT-4,Conversation log,False
566,44,32188,8514,3,GPT-4,Conversation log,False
567,51,27746,10074,0,GPT-4,Conversation log,False
568,118,57756,17747,1,GPT-4,Conversation log,False
569,99,81350,24780,6,GPT-4,Conversation log,False
570,45,44194,12485,1,GPT-4,Conversation log,False
571,47,75073,18795,0,GPT-4,Conversation log,False
572,50,46073,10723,1,GPT-4,Conversation log,False
573,31,27448,7356,0,GPT-4,Conversation log,False
574,39,34790,9432,0,GPT-4,Conversation log,False
575,34,33682,9377,1,GPT-4,Conversation log,False
576,25,23292,6189,0,GPT-4,Conversation log,False
577,6,3441,1827,0,GPT-4,Conversation log,False
578,3,1662,620,0,GPT-4,Conversation log,False
579,13,14779,3269,0,GPT-4,Conversation log,False
580,0,0,0,0,GPT-4,Conversation log,False
581,3,292,282,0,GPT-4,Conversation log,False
582,0,0,0,0,GPT-4,Conversation log,False
583,0,0,0,0,GPT-4,Conversation log,False
584,0,0,0,0,GPT-4,Conversation log,False
585,4,718,1817,0,GPT-4,Conversation log,False
586,25,20466,6633,0,GPT-4,Conversation log,False
587,25,16202,6078,0,GPT-4,Conversation log,False
588,14,9580,2959,0,GPT-4,Conversation log,False
589,32,35188,5977,0,GPT-4,Conversation log,False
590,37,38605,9327,0,GPT-4,Conversation log,False
591,17,11792,4232,0,GPT-4,Conversation log,False
592,25,27085,8331,0,GPT-4,Conversation log,False
593,20,23296,6821,0,GPT-4,Conversation log,False
594,18,12096,5202,0,GPT-4,Conversation log,False
595,23,19999,3031,0,GPT-4,Conversation log,False
596,31,38231,10220,0,GPT-4,Conversation log,False
597,26,20557,7389,0,GPT-4,Conversation log,False
598,74,48773,11809,0,GPT-4,Conversation log,False
599,156,90234,9905,0,GPT-4,Conversation log,False
600,25,25095,5940,0,GPT-4,Conversation log,False
601,4,2497,1502,0,GPT-4,Conversation log,False
602,0,0,0,0,GPT-4,Conversation log,False
603,5,1112,1455,0,GPT-4,Conversation log,False
604,0,0,0,0,GPT-4,Conversation log,False
605,6,3405,1371,0,GPT-4,Conversation log,False
606,0,0,0,0,GPT-4,Conversation log,False
607,0,0,0,0,GPT-4,Conversation log,False
608,8,6313,2243,0,GPT-4,Conversation log,False
609,11,7010,3189,0,GPT-4,Conversation log,False
610,36,35332,12093,0,GPT-4,Conversation log,False
611,25,32591,8849,0,GPT-4,Conversation log,False
612,9,3762,2595,0,GPT-4,Conversation log,False
613,24,31190,6624,0,GPT-4,Conversation log,False
614,138,70447,15053,1,GPT-4,Conversation log,False
615,89,69899,19064,0,GPT-4,Conversation log,False
616,61,59792,17505,1,GPT-4,Conversation log,False
617,48,52598,14952,0,GPT-4,Conversation log,False
618,29,25987,8912,0,GPT-4,Conversation log,False
619,54,58919,14300,0,GPT-4,Conversation log,False
620,48,40468,12205,0,GPT-4,Conversation log,False
621,37,23580,9853,0,GPT-4,Conversation log,False
622,68,49598,17420,1,GPT-4,Conversation log,False
623,49,61547,13202,0,GPT-4,Conversation log,False
